longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.98,34.14,-0.13026728609392535,1.6983915545678638,1.7855676691735705,1.3011678072878528,1.8111599074854718,3.6336,235200.0,1
-117.99,34.14,0.10810117499936524,-0.13282043256028866,-0.15922972492201296,0.4967258904316063,-0.06680013795266045,2.5625,153000.0,1
-118.0,34.13,-0.3686357471872159,-0.0237269524760583,-0.041900984360803965,0.39164511314742045,0.009050615971720941,3.2841,167000.0,1
-118.0,34.14,0.18755732869712877,-0.6131984457042946,-0.2534025580468369,-0.26003231236290864,-0.19496175665247728,1.0548,178100.0,1
-118.0,34.14,0.8232065582792369,-0.6113649418373328,-0.5575845966065247,-0.5523158189264844,-0.5454445506478948,3.2723,166900.0,1
-118.0,34.13,0.5053819434881829,-0.7475026039592505,-0.745321948530082,-0.6035316599557514,-0.7285325773619188,3.5481,158100.0,1
-117.99,34.13,0.66429425088371,-0.48943693468436944,-0.3959878886216906,0.17000414593455787,-0.3911274995603602,2.9605,129400.0,1
-117.99,34.12,0.66429425088371,-0.5082303493207284,-0.491044775671593,0.06933852735979158,-0.45913162376842626,3.2857,130100.0,1
-117.99,34.12,0.5053819434881829,-0.7314594451233343,-0.7286869932963491,-0.34038820087434485,-0.6736061693477116,2.5395,139200.0,1
-118.0,34.12,0.66429425088371,-0.5939466551011952,-0.5053033087290784,-0.4392877559653433,-0.4355917346194803,3.9219,175000.0,1
-118.0,34.12,1.0615750193725275,-0.8093833594692131,-0.8736487460474504,-0.7766058813649988,-0.8776185419719098,4.625,173800.0,1
-118.01,34.13,0.7437504045814735,0.338390061248908,0.3169387642525778,0.42431728759712534,0.36738003968345373,4.0729,212300.0,1
-118.01,34.12,1.1410311730702911,-0.6649949299459671,-0.7857211255262906,-0.6785893580158843,-0.7886900718536696,4.5491,214800.0,1
-118.01,34.12,0.2670134823948923,-0.32029620295713834,-0.48866835349534543,-0.44458594641664684,-0.4172829319480779,3.94,278400.0,1
-118.01,34.11,0.2670134823948923,-0.3015027883207793,-0.0038782295408429867,-0.5293569936375027,-0.07726231090774753,2.5114,212200.0,1
-118.01,34.11,1.1410311730702911,-0.356507904329635,-0.4577748652041272,-0.32802575648797005,-0.4460539075745674,3.5625,211600.0,1
-118.01,34.11,0.5848380971859464,-0.41884703580633803,-0.5171854196103162,-0.5576140093777879,-0.4643627102459698,4.2132,212200.0,1
-118.02,34.1,0.5848380971859464,-0.3244215866578025,-0.4197521103841662,-0.3686452166146301,-0.3440477212624683,4.733,233700.0,1
-118.02,34.1,0.5848380971859464,-1.000984513566727,-1.0875267419097308,-1.0397493404464053,-1.0894775443124234,1.9688,226000.0,1
-118.02,34.11,0.8232065582792369,-0.5187729965557591,-0.6122423066602186,-0.6247244217609654,-0.6239108478110479,4.625,219000.0,1
-118.03,34.1,0.7437504045814735,-0.15344735106360954,-0.28904889069055034,-0.3059499629408722,-0.2655814240993151,4.4236,233600.0,1
-118.03,34.1,0.10810117499936524,0.06290610523788934,0.229011143731418,-0.043689535601349506,0.1058257158062765,2.7857,201700.0,1
-118.03,34.1,0.18755732869712877,0.005150733428590913,0.0032510369878996966,0.04196454336139022,0.05351485103084107,3.94,223900.0,1
-118.03,34.1,0.2670134823948923,0.014776628730140651,0.16960058932522898,0.0764027812948629,0.10844125904504828,2.9422,233100.0,1
-118.03,34.11,0.7437504045814735,-0.25658194358021386,-0.4197521103841662,-0.38630585145230845,-0.4382072778582521,5.9175,416900.0,1
-118.04,34.11,1.2204873267680547,-0.8538458282430381,-0.9924698548598284,-0.9011133569706308,-0.990086901239096,5.0,447100.0,1
-118.04,34.11,0.66429425088371,-0.6237410929393253,-0.8570137908137174,-0.7306882307870352,-0.851463109584192,7.1885,500001.0,1
-118.05,34.11,1.0615750193725275,0.4772779791712685,0.21237618849768508,0.31217225637786816,0.32030026138556184,5.1509,426500.0,1
-118.04,34.13,0.8232065582792369,-0.0691061731833642,-0.3698472446829674,-0.3121311851340596,-0.41205184547053436,6.0878,430200.0,1
-118.04,34.12,0.8232065582792369,-0.052146262413967054,-0.37460008903546255,-0.2759268837168191,-0.3728186968889578,5.2249,445200.0,1
-118.04,34.12,1.2204873267680547,-0.2882098852853059,-0.5932309292502381,-0.4454689781585307,-0.5035958588275464,6.5989,500001.0,1
-118.04,34.12,0.10810117499936524,-0.21349460270661028,-0.5219382639628113,-0.3898379784198441,-0.4983647723500028,5.6916,500001.0,1
-118.05,34.12,-0.6864603619782701,1.1836353439183231,1.0013483510118755,0.7739978573831555,0.9166441198255258,3.55,476700.0,1
-118.06,34.12,-0.28917959348945244,0.5753704360537277,0.7375654894483961,0.37310144656785826,0.6786296850972946,3.6639,248100.0,1
-118.06,34.12,0.42592578979041934,0.13991326765028725,0.048403058336603355,0.20709147909368228,0.1999852724020603,4.5667,271500.0,1
-118.06,34.12,0.5053819434881829,-0.26712459081524453,-0.4007407329741857,-0.3368560739068092,-0.3257389185910659,4.1875,275400.0,1
-118.05,34.11,1.5383119415591087,-0.5618603374293627,-0.5552081744302771,-0.660928723178206,-0.5899087857070149,3.2596,272400.0,1
-118.06,34.11,0.5848380971859464,-0.20982759497268658,-0.12507576052946862,-0.45165020035171816,-0.2289638187565103,2.7656,239500.0,1
-118.06,34.11,0.8232065582792369,-0.01501780910798949,0.022262414397880185,-0.20263524914045417,-0.032798075848627414,3.0854,248700.0,1
-118.04,34.1,0.8232065582792369,-0.15298897509686907,-0.2985545793955406,0.14527925716180826,-0.24465707818914095,4.8017,273800.0,1
-118.05,34.1,0.5848380971859464,-0.47201864794823184,-0.5219382639628113,-0.473725993898816,-0.5375979209315794,4.7931,272600.0,1
-118.06,34.1,0.7437504045814735,0.2719255460715408,0.23376398808391313,0.1532265428387635,0.2862981992815288,3.8646,257100.0,0
-118.06,34.1,1.0615750193725275,-0.48576992695044574,-0.5338203748440491,-0.6432680883405276,-0.5689844397968407,4.3523,283600.0,0
-118.06,34.1,1.1410311730702911,-0.36796730349814655,-0.4340106434416516,-0.5646782633128592,-0.43297619138070853,3.5761,256700.0,0
-118.06,34.1,0.7437504045814735,-0.09064984362016601,-0.22726191410811372,-0.1037356940494557,-0.10080220005669349,3.6995,260100.0,0
-118.04,34.1,0.7437504045814735,-0.14611333559576212,-0.20587411452188567,-0.23883955055769468,-0.1923462134137055,4.1488,235300.0,1
-118.04,34.09,0.42592578979041934,-0.017768064908432274,-0.18210989275941006,0.10289373355138035,-0.07726231090774753,4.6211,248900.0,1
-118.05,34.1,0.10810117499936524,-0.2258707538086028,-0.26290824675182717,-0.2812250741681226,-0.21850164580142323,4.2321,252200.0,1
-118.05,34.1,1.0615750193725275,-0.261624079214359,-0.3175659568055211,-0.09932053534003614,-0.25511925114422807,4.0179,274300.0,1
-118.06,34.09,0.7437504045814735,-0.2749169822498324,-0.35558871162548206,-0.2909384233288456,-0.33620109154615296,4.0625,262500.0,0
-118.06,34.1,0.7437504045814735,-0.30975355572210767,-0.49342119784784055,-0.48697147002707475,-0.5009803155887746,4.8594,265900.0,0
-118.06,34.09,0.5848380971859464,-0.640242627741982,-0.7120520380626162,-0.6256074535028493,-0.6866838855415704,3.244,258100.0,0
-118.06,34.09,0.9026627119770005,-0.3028779162210007,-0.3532122894492345,-0.27327778849116735,-0.3178922888747506,4.2898,251600.0,0
-118.07,34.09,0.9026627119770005,-0.40830438857130735,-0.39836431079793816,-0.11698117017771444,-0.3728186968889578,2.5474,198100.0,0
-118.07,34.09,0.5053819434881829,-0.647118267243089,-0.6431357949514369,-0.4754920573825838,-0.5846776992294713,4.0987,202400.0,0
-118.08,34.09,0.3464696360926558,-0.03610310357805082,0.09593150186155458,0.2556582248972976,0.0796702834185588,2.9196,208800.0,0
-118.08,34.09,0.42592578979041934,-0.3725510631655512,-0.1916155814644003,0.0525609242639972,-0.2577347943829998,3.7222,207200.0,0
-118.08,34.09,0.2670134823948923,0.2650499065704338,0.42863060653621315,0.7863603017695304,0.6577053391871204,3.7066,206800.0,0
-118.04,34.09,0.42592578979041934,-0.29096014108574864,-0.35558871162548206,0.031368162458783246,-0.2681969673380869,3.8304,183000.0,1
-118.04,34.08,0.5053819434881829,-0.6819548407153642,-0.664523594537665,-0.3977852640967993,-0.6448351937212221,4.037,173300.0,0
-118.04,34.09,0.2670134823948923,-0.5944050310679356,-0.4839155091428503,-0.5373042793144579,-0.39374304279913197,2.8333,186000.0,1
-118.05,34.09,-0.44809190088497947,-0.9322281185556573,-0.956823522216115,-0.8975812300030951,-0.9848558147615525,3.5268,146400.0,0
-118.02,34.09,0.2670134823948923,-0.40738763663782646,-0.3294480676867589,-0.19998615391480243,-0.25511925114422807,3.4286,191800.0,1
-118.02,34.08,0.0286450213016017,0.048238074302194504,0.30743307554758753,0.9038035234400911,0.4641551395180093,3.6944,175200.0,1
-118.02,34.09,-0.3686357471872159,-0.254748439713252,-0.05615951741828933,0.48612950952899936,-0.05633796499757336,2.6917,170000.0,1
-118.03,34.09,0.0286450213016017,-0.6494101470767912,-0.47440982043786006,-0.24148864578334642,-0.46174716700719803,2.8029,180900.0,1
-118.03,34.08,0.2670134823948923,-0.3922612297353911,-0.12745218270571618,0.2706697645093242,-0.1191110027280959,2.4464,169600.0,1
-118.0,34.1,0.42592578979041934,-0.17728290133411365,-0.18448631493565762,0.10465979703514817,-0.15311306483212891,3.4005,176300.0,1
-118.01,34.09,0.0286450213016017,0.35122458831764103,0.49754684964739243,0.7996057778977891,0.4981572016220423,3.6094,179200.0,1
-118.01,34.1,-0.13026728609392535,-0.0970671071545325,0.01038030351664238,0.25389216141352977,0.15028995086539662,3.8085,181400.0,1
-118.01,34.1,0.5053819434881829,-0.23641340104363345,-0.2985545793955406,-0.04457256734323342,-0.24727262142791273,3.4609,166300.0,1
-118.0,34.08,0.0286450213016017,-0.29004338915226774,-0.32469522333426376,0.08346703522993422,-0.35450989421755535,3.994,195300.0,1
-118.01,34.08,0.10810117499936524,-0.16261487039841882,-0.03714814000830884,0.47994828733581196,0.0012039862554056246,3.6531,166300.0,1
-118.02,34.08,-0.05081113239616183,0.06107260137092749,0.22188187720267533,0.9064526186657428,0.21306298859591916,2.6071,175900.0,1
-118.01,34.08,0.5053819434881829,-0.3592581601300777,-0.4268813769129089,-0.010134329409760747,-0.3989741292766755,4.275,173600.0,1
-118.01,34.09,0.2670134823948923,-0.46881001618104856,-0.4197521103841662,-0.12581148759655358,-0.24988816466668448,3.1944,181700.0,1
-118.0,34.08,-0.44809190088497947,-0.46239275264668206,-0.5219382639628113,-0.12934361456408924,-0.5506756371254383,4.6467,185100.0,1
-118.02,34.08,0.18755732869712877,-0.1071513784228227,0.2242582993789229,1.2402386170978625,0.27060493984889816,2.3333,164200.0,1
-118.03,34.08,0.66429425088371,-0.8529290763095572,-0.8522609464612223,-0.6176601678258941,-0.8279232204352461,3.25,159200.0,1
-118.03,34.08,1.0615750193725275,-0.476144031648896,-0.3912350442691955,-0.10108659882380397,-0.38589641308281664,2.9688,162800.0,1
-118.04,34.07,1.8561365563501628,-1.1270379044203545,-1.1374316076109297,-1.0212056738668431,-1.1104018902225976,2.3611,131300.0,0
-118.05,34.08,0.42592578979041934,-0.9459793975578713,-0.9116715008674113,-0.5947013425369123,-0.8305387636740179,2.0433,138800.0,0
-118.05,34.08,-0.28917959348945244,1.0419971701955197,2.101631818614496,3.141405957373931,2.0753297746014208,2.7254,143500.0,0
-118.05,34.08,0.10810117499936524,-0.4876034308174076,-0.26290824675182717,0.3810487322448135,-0.18711512693616197,2.4914,159200.0,0
-118.06,34.08,0.66429425088371,-0.8515539484093357,-0.7904739698787857,-0.5081642318322886,-0.7886900718536696,2.5119,180500.0,0
-118.06,34.08,0.42592578979041934,-0.6594944183450815,-0.6597707501851698,-0.4269253115789685,-0.6657595396313962,3.4202,189100.0,0
-118.06,34.08,1.0615750193725275,-0.29691902865337466,-0.3223188011580162,-0.16466488423944584,-0.25511925114422807,3.2569,201500.0,0
-118.07,34.08,0.7437504045814735,-0.07964882041839487,0.036520947455365556,0.3686862878584387,0.10059462932873296,3.2312,211900.0,0
-118.07,34.07,-0.7659165156760336,-0.49585419821873594,-0.34370660074424425,0.0013450832347301446,-0.33881663478492474,3.125,207100.0,0
-118.07,34.08,0.66429425088371,-0.6535355307774554,-0.6787821275951503,-0.6114789456327067,-0.6709906261089398,2.806,214600.0,0
-118.05,34.07,0.2670134823948923,0.8508543920647464,1.2770133234565924,2.3784665323862284,1.4005196189983036,3.2373,183100.0,0
-118.06,34.07,0.10810117499936524,-0.1502387192964263,0.32406803078132046,1.4203770924421812,0.5007727448608141,2.3929,184400.0,0
-118.03,34.07,0.66429425088371,-0.7080822708195706,-0.6383829505989418,-0.45959748602867334,-0.6736061693477116,3.1042,152000.0,0
-118.03,34.06,0.5848380971859464,-0.7415437163916245,-0.5528317522540296,-0.10461872579133963,-0.542829007409123,2.1453,162100.0,0
-118.04,34.07,0.8232065582792369,-0.5746948644980957,-0.529067530491554,-0.29623661378014915,-0.5009803155887746,3.8125,174000.0,0
-118.04,34.07,0.8232065582792369,-0.08469095605253997,0.26465747637513143,0.9806272849839917,0.3883043855936279,2.3098,173100.0,0
-118.01,34.07,-0.527548054582743,1.68464027556565,2.4580951450516304,4.627548378964559,2.5016633225212197,2.9334,182600.0,1
-118.01,34.06,-0.2097234397916889,-0.9528550370589782,-0.9140479230436589,-0.856961769876435,-0.7939211583312131,2.7721,155400.0,1
-118.01,34.07,-0.3686357471872159,1.3972385444193791,2.2513464157180927,4.592227109289203,2.567051903490514,2.2559,166800.0,1
-118.02,34.07,-0.6070042082805065,0.2792595615393882,1.0013483510118755,1.856594772932835,1.0134192196600813,2.3236,156300.0,1
-118.03,34.06,0.18755732869712877,-0.514647612855095,-0.3532122894492345,-0.026028900763671214,-0.35450989421755535,2.4706,170600.0,0
-118.03,34.06,-0.3686357471872159,-0.13419556046051007,0.7042955789809302,1.86454205860979,0.8486399956174597,2.1094,135200.0,0
-118.03,34.06,-0.13026728609392535,-0.05764677401485262,0.5830980479923046,1.8150922810642909,0.5923167582178261,2.4875,157800.0,0
-118.04,34.06,0.18755732869712877,-0.7695046503627928,-0.5765959740165052,-0.11079994798452703,-0.5559067236029819,2.1383,153400.0,0
-118.04,34.06,0.10810117499936524,-0.2827093736844203,0.03176810310287043,0.9320605391803763,-0.04064470556494273,3.1875,154200.0,0
-118.04,34.06,0.8232065582792369,-0.6315334843739132,-0.6954170828288833,-0.38630585145230845,-0.7102237746905163,3.2132,176100.0,0
-118.05,34.06,0.2670134823948923,-0.1603229905647165,0.27653958725636923,1.3824067275411729,0.4066131882650303,2.1781,174500.0,0
-118.05,34.06,1.299943480465818,-0.9647728121942303,-0.8879072791049357,-0.6211922947934297,-0.8723874554943662,2.1406,162500.0,0
-118.05,34.06,-0.28917959348945244,-0.7397102125246626,-0.5861016627214954,0.12761862232412996,-0.5297512912152641,3.023,142000.0,0
-118.06,34.06,-0.05081113239616183,-0.23320476927645023,0.20762334414518996,1.5316390919195544,0.3150691749080183,2.5763,173900.0,0
-118.06,34.06,-0.05081113239616183,-0.3931779816688721,0.16009490062023873,0.6698001118408536,0.19475418592451677,1.9189,165900.0,0
-118.07,34.07,0.18755732869712877,-0.5801953760989812,-0.6027366179552284,-0.32096150255289874,-0.5820621559906995,3.5156,199300.0,0
-118.08,34.07,0.2670134823948923,0.6661288774683396,1.0393711058318365,2.074703613178162,1.191276159896562,3.29,205500.0,0
-118.07,34.06,0.42592578979041934,0.10874370191193572,0.42863060653621315,1.1766603316822206,0.5216970907709882,2.5985,168600.0,0
-118.04,34.05,0.2670134823948923,-0.634283740174356,-0.6288772618939515,-0.07812777353482218,-0.6186797613335043,2.6579,156800.0,0
-118.05,34.05,0.5848380971859464,-0.7112909025867539,-0.7976032364075284,-0.4463520099004146,-0.7860745286148978,3.7279,162200.0,0
-118.06,34.04,-0.05081113239616183,-0.5132724849548735,-0.4149992660316711,-0.3659961213889784,-0.4068207589929908,2.6288,160300.0,0
-118.03,34.06,-0.3686357471872159,-0.07644018865121163,0.45952409482743145,2.11267397807917,0.5556991528750213,2.5445,151400.0,0
-118.04,34.05,0.42592578979041934,-0.7232086777220059,-0.7310634154725967,-0.33773910564869314,-0.7076082314517446,3.0536,137500.0,0
-118.04,34.04,0.5053819434881829,-0.4133465242054525,-0.4149992660316711,0.08964825742312162,-0.4068207589929908,3.0,160600.0,0
-118.04,34.04,0.2670134823948923,-0.4660597603806058,-0.5100561530815735,0.058742146457184605,-0.41205184547053436,3.5,165100.0,0
-118.05,34.04,0.3464696360926558,-0.5902796473672715,-0.635007205529578,-0.28917235984507783,-0.634373020766135,4.2917,161200.0,0
-118.06,34.03,0.5848380971859464,-1.1985445552318668,-1.2610055607758028,-1.240197545854054,-1.2830277439815345,2.375,175000.0,0
-118.02,34.06,-0.2097234397916889,0.13441275604940167,1.0274889949505985,2.0897151527901885,0.8303311929460574,2.2577,173800.0,0
-118.02,34.05,0.42592578979041934,-0.47018514408126993,-0.058535939594536894,0.551473858428409,0.0221283321655798,2.5562,156300.0,0
-118.03,34.05,0.5848380971859464,-0.5852375117331263,-0.5243146861390588,0.11613920967963906,-0.33881663478492474,2.7955,157500.0,0
-118.03,34.05,0.5848380971859464,-0.5916547752674929,-0.491044775671593,0.07551974955297898,-0.4983647723500028,3.5129,142300.0,0
-118.01,34.05,0.18755732869712877,-0.6879137282829902,-0.4340106434416516,0.2574242883810654,-0.3440477212624683,2.1602,161700.0,0
-118.02,34.05,-0.05081113239616183,-0.753919867493617,-0.6716528610664076,-0.24766986797653381,-0.6134486748559608,2.3611,167000.0,0
-118.02,34.05,0.3464696360926558,-0.07873206848491394,0.21237618849768508,1.3303078547700218,0.17906092649188612,3.0625,165800.0,0
-118.02,34.04,-0.05081113239616183,1.622301144088947,2.1657952173731805,3.1926217984031977,2.376117247060175,2.8821,158100.0,0
-118.09,34.18,0.42592578979041934,0.218753933929647,-0.30568384592428327,-0.2529680584278373,-0.21327055932387967,10.2289,500001.0,1
-118.07,34.17,0.42592578979041934,0.6537527263663471,0.14108352321025824,0.08788219393935379,0.17382984001434257,7.8588,454800.0,1
-118.07,34.17,0.5848380971859464,-0.10119249085519667,-0.3413301785679967,-0.1858576460446598,-0.22634827551773853,5.5418,326100.0,1
-118.07,34.17,0.5053819434881829,-0.22632912977534325,-0.3912350442691955,-0.3880719149360763,-0.32835446182983763,5.7051,326000.0,1
-118.1,34.18,0.8232065582792369,-0.14427983172880027,-0.4791626647903552,-0.4816732795757712,-0.4198984751868497,7.7108,450000.0,1
-118.11,34.19,1.6972242489546359,-0.5526928180945534,-0.8356259912274894,-0.7112615324655891,-0.7808434421373542,9.532,483300.0,1
-118.12,34.19,1.8561365563501628,-0.10577625052260131,-0.567090285311515,-0.4022004228062189,-0.47220933996228515,8.7835,444100.0,1
-118.11,34.2,0.5848380971859464,1.0447474259959626,0.4452655617699461,0.4163700019201701,0.52431263400976,6.827,359400.0,1
-118.13,34.2,1.3793996341635817,0.018443636464064363,-0.26290824675182717,-0.35628277222825533,-0.27342805381563046,6.4288,295500.0,1
-118.13,34.19,1.5383119415591087,-0.044353870979379165,-0.2676610911043223,-0.4375216924815755,-0.35450989421755535,4.7269,303900.0,1
-118.13,34.21,0.5848380971859464,-0.5439836747264846,-0.7191813045913589,-0.7103785007237051,-0.7573035529884082,6.1824,274100.0,1
-118.13,34.2,1.299943480465818,-0.6521604028772341,-0.7880975477025381,-0.7916174209770254,-0.702377144974201,5.6629,234000.0,1
-118.13,34.2,1.3793996341635817,-0.6255745968062871,-0.7168048824151113,-0.752764024334133,-0.7573035529884082,4.9312,240200.0,1
-118.13,34.19,1.1410311730702911,-0.46514300844712486,-0.41024642167917597,-0.3624639944214427,-0.4460539075745674,2.92,242200.0,1
-118.14,34.19,1.299943480465818,0.4396911498985505,0.1933648110877046,0.23005030438266408,0.2810671128039852,4.73,201000.0,1
-118.14,34.2,0.8232065582792369,-0.030602591977165257,-0.26528466892807473,-0.1266945193384375,-0.1766529539810749,5.0953,207400.0,1
-118.15,34.2,0.66429425088371,-0.2927936449527105,-0.4197521103841662,-0.3430372960999966,-0.35712543745632713,3.7932,210300.0,1
-118.15,34.2,1.8561365563501628,-0.3895109739349483,-0.550455330077782,-0.359814899195791,-0.4643627102459698,4.1518,182100.0,1
-118.15,34.2,1.3793996341635817,-0.5183146205890187,-0.6573943280089223,-0.5019830096391013,-0.6029865019008738,4.5,184200.0,1
-118.15,34.21,0.42592578979041934,0.05923909750396563,-0.05378309524204177,-0.0030700754746894295,-0.16095969454844425,5.4727,238900.0,1
-118.15,34.19,1.5383119415591087,-0.3583414081965968,-0.42212853256041377,-0.2644474710723282,-0.30743011591966346,3.2216,161600.0,0
-118.15,34.19,1.4588557878613453,-0.42113891564004036,-0.5314439526678015,-0.4922696604783782,-0.5349823776928077,3.6094,160700.0,0
-118.16,34.19,0.9026627119770005,-0.3647586717309633,-0.4268813769129089,-0.18320855081900805,-0.3989741292766755,4.25,177900.0,0
-118.16,34.2,1.1410311730702911,-0.3785099507331772,-0.46252770955662226,-0.38630585145230845,-0.5035958588275464,3.8203,176000.0,0
-118.18,34.22,0.9026627119770005,-0.299210908487077,-0.5694667074877625,-0.5055151366066369,-0.5977554154233302,5.9845,241700.0,0
-118.19,34.22,0.2670134823948923,3.662532572050751,2.2964984370667962,2.5850959599870644,2.569667446729286,9.8413,500001.0,0
-118.21,34.22,0.66429425088371,-0.17224076569996855,-0.512432575257821,-0.42780834332085244,-0.5140580317826334,8.3695,500001.0,0
-118.18,34.2,1.2204873267680547,-0.5329826515247135,-0.6835349719476455,-0.6688760088551612,-0.6814527990640269,8.72,415900.0,0
-118.19,34.2,0.982118865674764,-0.27720886208353474,-0.5789723961927528,-0.5002169461553334,-0.5166735750214052,7.419,483700.0,0
-118.19,34.21,0.982118865674764,-0.4738521518151937,-0.7358162598250918,-0.6582796279525542,-0.7180704044068317,6.553,500001.0,0
-118.2,34.21,0.9026627119770005,-0.5311491476577517,-0.7358162598250918,-0.7209748816263122,-0.7206859476456035,7.8375,500001.0,0
-118.2,34.21,1.0615750193725275,-0.5238151321899042,-0.7144284602388637,-0.6715251040808129,-0.7206859476456035,6.7571,443900.0,0
-118.21,34.21,0.982118865674764,-0.43993233027639933,-0.6526414836564272,-0.5902861838274928,-0.6396041072436786,4.7734,450800.0,0
-118.22,34.23,0.42592578979041934,0.30263673584315187,-0.12982860488196374,-0.1390569637248123,-0.05633796499757336,8.4802,500001.0,0
-118.21,34.22,0.8232065582792369,0.1706244574218983,-0.3603415559779772,-0.16378185249756191,-0.33881663478492474,9.2463,500001.0,0
-118.22,34.22,0.8232065582792369,0.023027396131468997,-0.2866724685143028,-0.29270448681261346,-0.25511925114422807,7.0059,500001.0,0
-118.23,34.22,0.66429425088371,-0.5774451202985385,-0.7144284602388637,-0.7130275959493569,-0.7154548611680599,5.9771,431800.0,0
-118.21,34.2,0.5053819434881829,0.46306832420231414,0.034144525279117995,-0.014549488119180321,0.09013245637364588,6.3794,500001.0,0
-118.2,34.2,1.2204873267680547,0.1165360933465236,-0.23676760281310397,-0.18232551907712413,-0.1844995836973902,6.987,500001.0,0
-118.18,34.19,1.5383119415591087,-0.5797370001322408,-0.6240423938522495,-0.7925004527189092,-0.9011584311208557,15.0001,500001.0,0
-118.19,34.19,0.42592578979041934,-0.26345758308132083,-0.6597707501851698,-0.5302400253793865,-0.6422196504824503,15.0001,500001.0,0
-118.2,34.19,0.7437504045814735,-0.2107443469061675,-0.6455122171276845,-0.5540818824102522,-0.6709906261089398,15.0001,500001.0,0
-118.18,34.17,1.1410311730702911,0.7486365514816231,0.12682499015277288,0.036666352910086734,0.21567853183469093,9.0702,500001.0,0
-118.18,34.16,0.42592578979041934,1.0892098947697877,0.49517042747114487,0.24152971702715495,0.5635457825913366,9.4987,500001.0,0
-118.15,34.18,1.3793996341635817,-0.18599204470218245,-0.11794649400072592,0.4940767952059546,-0.11387991625055234,2.2328,142100.0,0
-118.15,34.17,1.3793996341635817,-0.03793660744501268,0.048403058336603355,0.2777340184443955,-0.01972035965476855,2.0278,127500.0,0
-118.16,34.18,1.2204873267680547,-0.35100739272874937,-0.3532122894492345,-0.07106351959975087,-0.2838902267707175,1.8932,136100.0,0
-118.16,34.18,1.5383119415591087,-0.9478129014248331,-0.9330593004536394,-0.7651264687205078,-0.9534692958962911,2.4135,135700.0,0
-118.16,34.17,1.8561365563501628,-0.6613279222120433,-0.7358162598250918,-0.6379698978892242,-0.7285325773619188,3.1741,163800.0,0
-118.17,34.18,1.2204873267680547,-0.5659857211300269,-0.6930406606526357,-0.7227409451100799,-0.5977554154233302,2.8472,218800.0,0
-118.15,34.18,1.0615750193725275,-0.5109806051211713,-0.5171854196103162,-0.2715117250073995,-0.4931336858724593,3.3125,154900.0,0
-118.16,34.19,1.0615750193725275,-0.25658194358021386,-0.1797334705831625,0.1903138759978879,-0.16619078102598778,2.2326,149200.0,0
-118.16,34.19,1.2204873267680547,-0.20203520353809867,-0.2106269588743808,-0.04280650385946559,-0.21588610256265145,3.5887,153500.0,0
-118.17,34.18,0.7437504045814735,-0.621449213105623,-0.7286869932963491,-0.5275909301537348,-0.6866838855415704,4.375,166700.0,0
-118.17,34.19,1.299943480465818,-0.3876774700679865,-0.5266911083153064,-0.34480335958376446,-0.49051814263368754,4.0985,173100.0,0
-118.13,34.19,1.0615750193725275,-0.19836819580417497,-0.2985545793955406,-0.3651130896470945,-0.32050783211352235,4.0714,234000.0,1
-118.14,34.18,1.4588557878613453,0.3764352664883665,0.20049407761644727,0.24241274876903887,0.20783190211837563,3.5164,226500.0,0
-118.14,34.19,1.6177680952568723,-0.43901557834291843,-0.6193715731889613,-0.6079468186651711,-0.5559067236029819,3.7222,237000.0,1
-118.15,34.19,0.7437504045814735,-0.406012508737605,-0.30093100157178815,-0.024262837279903384,-0.23681044847282565,2.3967,163100.0,0
-118.1,34.18,1.4588557878613453,-0.2144113546400912,-0.44113990997039426,-0.4622465812543251,-0.3623565239338707,5.894,300900.0,1
-118.11,34.18,1.8561365563501628,0.42869012669677936,-0.06566520612327957,0.007526305427917548,-0.024951446132312097,5.9009,376000.0,1
-118.12,34.18,1.2204873267680547,-0.12777829692614356,-0.4649041317328698,-0.4719599304150482,-0.4251295616643932,6.3467,352700.0,1
-118.13,34.18,1.8561365563501628,0.21004479056157818,-0.04427740653705153,-0.1028526623075718,-0.03018253260985564,6.4223,310900.0,1
-118.1,34.17,1.3793996341635817,-0.39501148553583393,-0.529067530491554,-0.5938183107950284,-0.44343836433579564,4.7241,279600.0,1
-118.1,34.17,1.5383119415591087,-0.6989147514847613,-0.7334398376488442,-0.8869848491004881,-0.7782278988985825,3.2813,268100.0,1
-118.11,34.17,1.6972242489546359,0.338390061248908,0.1434599453865058,0.051677892522113286,0.1816764697306579,4.99,261600.0,1
-118.11,34.17,1.3793996341635817,0.09224216710927902,0.12920141232902044,0.024303908523711927,0.12936560495522245,3.1115,234600.0,1
-118.12,34.18,1.4588557878613453,-0.1337371844937696,-0.058535939594536894,0.09847857484196076,-0.04849133528125805,3.4777,230600.0,1
-118.13,34.18,1.8561365563501628,-0.5371080352253776,-0.7762154368213003,-0.7262730720776156,-0.7154548611680599,5.8309,309100.0,1
-118.12,34.17,0.66429425088371,0.03173653949953781,0.3288208751338156,0.11084101922833557,0.283682656042757,2.2692,225000.0,1
-118.12,34.17,1.8561365563501628,-0.36705055156466565,-0.49342119784784055,-0.5726255489898144,-0.47744042643982865,3.7159,315400.0,1
-118.13,34.17,1.8561365563501628,-0.3904277258684293,-0.4031171551504333,-0.40573254977375456,-0.404205215754219,3.6094,261500.0,0
